Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
36260
362.6
Total: 362.61
Suportadas = 56
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 43 3 6
20 25 7 4
15 31 6 5
23 29 6 5
10 40 8 4
12 23 8 4
11 14 10 3
12 22 5 6
13 37 5 6
5 34 7 5
5 44 9 4
9 34 9 4
12 30 9 4
14 39 11 3
31 44 11 3
5 27 4 7
26 31 4 7
26 41 6 6
3 29 8 5
3 17 10 4
14 37 10 4
34 38 5 7
7 27 7 6
20 42 8 6
24 28 8 6
18 30 10 5
11 19 5 8
2 9 7 7
7 21 9 6
35 39 9 6
16 38 13 4
23 32 10 6
0 37 5 9
33 39 12 7
(314 220)

Arvore 154
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 43 3 6
20 25 7 4
15 31 6 5
23 29 6 5
10 40 8 4
12 23 8 4
11 14 10 3
12 22 5 6
13 37 5 6
5 34 7 5
5 44 9 4
9 34 9 4
12 30 9 4
14 39 11 3
31 44 11 3
5 27 4 7
26 41 6 6
3 29 8 5
3 17 10 4
14 37 10 4
34 38 5 7
6 23 7 6
7 27 7 6
20 40 6 7
20 42 8 6
24 28 8 6
11 19 5 8
2 9 7 7
7 21 9 6
35 39 9 6
16 38 13 4
23 32 10 6
0 37 5 9
33 39 12 7
(313 221)

Arvore 155
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 43 3 6
20 25 7 4
15 31 6 5
23 29 6 5
10 40 8 4
12 23 8 4
11 14 10 3
12 22 5 6
13 37 5 6
5 34 7 5
5 44 9 4
9 34 9 4
12 30 9 4
14 39 11 3
31 44 11 3
5 27 4 7
26 41 6 6
3 29 8 5
3 17 10 4
14 37 10 4
34 38 5 7
6 23 7 6
7 27 7 6
20 42 8 6
24 28 8 6
18 30 10 5
11 19 5 8
2 9 7 7
7 21 9 6
35 39 9 6
16 38 13 4
23 32 10 6
0 37 5 9
33 39 12 7
(317 219)

Arvore 156
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
5 43 3 6
11 14 10 3
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
34 38 5 7
20 42 8 6
24 28 8 6
20 40 6 7
16 38 13 4
2 44 11 5
7 21 9 6
35 39 9 6
11 19 5 8
23 32 10 6
1 9 16 4
33 39 12 7
(325 215)

Arvore 157
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
5 43 3 6
11 14 10 3
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
34 38 5 7
18 30 10 5
20 42 8 6
24 28 8 6
16 38 13 4
2 44 11 5
7 21 9 6
35 39 9 6
11 19 5 8
6 32 15 4
0 37 5 9
33 39 12 7
(323 216)

Arvore 158
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
5 43 3 6
11 14 10 3
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
6 23 7 6
7 27 7 6
34 38 5 7
18 30 10 5
20 42 8 6
24 28 8 6
16 38 13 4
2 44 11 5
7 21 9 6
35 39 9 6
11 19 5 8
23 32 10 6
0 37 5 9
33 39 12 7
(321 217)

Arvore 159
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
5 43 3 6
11 14 10 3
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
18 30 10 5
13 38 8 6
20 42 8 6
24 28 8 6
16 38 13 4
7 21 9 6
35 39 9 6
2 9 7 7
11 19 5 8
23 32 10 6
1 9 16 4
33 39 12 7
(328 214)

Arvore 160
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
5 43 3 6
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
34 38 5 7
18 30 10 5
20 42 8 6
24 28 8 6
16 38 13 4
2 44 11 5
7 21 9 6
35 39 9 6
11 19 5 8
6 32 15 4
1 9 16 4
33 39 12 7
(334 211)

Arvore 161
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
5 43 3 6
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
34 38 5 7
18 30 10 5
20 42 8 6
24 28 8 6
16 38 13 4
2 44 11 5
7 21 9 6
35 39 9 6
11 19 5 8
23 32 10 6
1 9 16 4
33 38 22 3
(339 209)

Arvore 162
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
5 43 3 6
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
6 23 7 6
7 27 7 6
34 38 5 7
18 30 10 5
20 42 8 6
24 28 8 6
16 38 13 4
2 44 11 5
7 21 9 6
35 39 9 6
11 19 5 8
23 32 10 6
1 9 16 4
33 39 12 7
(332 212)

Arvore 163
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
5 43 3 6
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
6 23 7 6
7 27 7 6
34 38 5 7
18 30 10 5
20 42 8 6
24 28 8 6
16 38 13 4
2 44 11 5
7 21 9 6
35 39 9 6
11 19 5 8
6 32 15 4
1 9 16 4
33 39 12 7
(337 210)

Arvore 164
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
5 43 3 6
10 40 8 4
12 23 8 4
15 31 6 5
23 29 6 5
14 39 11 3
31 44 11 3
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
12 22 5 6
13 37 5 6
3 17 10 4
14 37 10 4
3 29 8 5
26 41 6 6
5 27 4 7
6 23 7 6
7 27 7 6
34 38 5 7
18 30 10 5
20 42 8 6
24 28 8 6
16 38 13 4
2 44 11 5
7 21 9 6
35 39 9 6
11 19 5 8
23 32 10 6
1 9 16 4
33 38 22 3
(342 208)

Arvore 165
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
10 40 8 4
12 23 8 4
14 39 11 3
31 44 11 3
5 43 3 6
15 31 6 5
23 29 6 5
5 44 9 4
9 34 9 4
12 30 9 4
3 17 10 4
14 37 10 4
30 36 10 4
12 22 5 6
13 37 5 6
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
18 30 10 5
16 38 13 4
34 38 5 7
20 42 8 6
24 28 8 6
2 44 11 5
7 21 9 6
35 39 9 6
6 32 15 4
1 9 16 4
11 19 5 8
33 38 22 3
(347 206)

Arvore 166
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
10 40 8 4
12 23 8 4
14 39 11 3
31 44 11 3
5 43 3 6
15 31 6 5
23 29 6 5
5 44 9 4
9 34 9 4
12 30 9 4
3 17 10 4
14 37 10 4
30 36 10 4
12 22 5 6
13 37 5 6
3 29 8 5
26 41 6 6
5 27 4 7
6 23 7 6
7 27 7 6
18 30 10 5
16 38 13 4
34 38 5 7
20 42 8 6
24 28 8 6
2 44 11 5
7 21 9 6
35 39 9 6
6 32 15 4
1 9 16 4
11 19 5 8
33 38 22 3
(350 205)

Arvore 167
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
10 40 8 4
12 23 8 4
14 39 11 3
31 44 11 3
5 43 3 6
15 31 6 5
23 29 6 5
5 44 9 4
9 34 9 4
12 30 9 4
3 17 10 4
14 37 10 4
30 36 10 4
12 22 5 6
13 37 5 6
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
18 30 10 5
16 38 13 4
13 38 8 6
20 42 8 6
24 28 8 6
2 44 11 5
7 21 9 6
35 39 9 6
6 32 15 4
0 5 19 3
11 19 5 8
33 38 22 3
(353 204)

Arvore 168
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
10 40 8 4
12 23 8 4
14 39 11 3
31 44 11 3
5 43 3 6
15 31 6 5
23 29 6 5
5 44 9 4
9 34 9 4
12 30 9 4
5 34 7 5
3 17 10 4
14 37 10 4
12 22 5 6
13 37 5 6
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
18 30 10 5
16 38 13 4
20 42 8 6
24 28 8 6
2 44 11 5
4 38 14 4
7 21 9 6
35 39 9 6
6 32 15 4
0 5 19 3
11 19 5 8
33 38 22 3
(356 203)

Arvore 169
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
11 14 10 3
10 40 8 4
12 23 8 4
14 39 11 3
31 44 11 3
5 43 3 6
15 31 6 5
23 29 6 5
5 44 9 4
9 34 9 4
12 30 9 4
3 17 10 4
14 37 10 4
30 36 10 4
12 22 5 6
13 37 5 6
3 29 8 5
26 41 6 6
5 27 4 7
26 31 4 7
7 27 7 6
18 30 10 5
16 38 13 4
20 42 8 6
24 28 8 6
2 44 11 5
4 38 14 4
7 21 9 6
35 39 9 6
6 32 15 4
0 5 19 3
11 19 5 8
33 38 22 3
(359 202)

Arvore 170
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
5 43 3 6
3 17 10 4
14 37 10 4
5 34 7 5
3 29 8 5
12 22 5 6
13 37 5 6
26 41 6 6
16 38 13 4
18 30 10 5
6 23 7 6
7 27 7 6
4 38 14 4
5 27 4 7
2 44 11 5
20 42 8 6
24 28 8 6
6 32 15 4
0 5 19 3
35 39 9 6
21 32 16 4
33 38 22 3
11 19 5 8
(366 200)

Arvore 171
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
5 43 3 6
23 36 14 3
3 29 8 5
12 22 5 6
13 37 5 6
16 38 13 4
26 41 6 6
18 30 10 5
4 38 14 4
6 23 7 6
7 27 7 6
2 44 11 5
5 27 4 7
6 32 15 4
20 42 8 6
24 28 8 6
0 5 19 3
21 32 16 4
35 39 9 6
33 38 22 3
11 19 5 8
(373 198)

Arvore 172
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
30 36 10 4
5 43 3 6
3 29 8 5
12 22 5 6
13 37 5 6
16 38 13 4
26 41 6 6
18 30 10 5
4 38 14 4
6 23 7 6
7 27 7 6
2 44 11 5
6 32 15 4
7 16 15 4
20 42 8 6
24 28 8 6
1 9 16 4
21 32 16 4
35 39 9 6
33 38 22 3
11 19 5 8
(377 197)

Arvore 173
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
23 36 14 3
5 43 3 6
3 29 8 5
12 22 5 6
13 37 5 6
16 38 13 4
26 41 6 6
18 30 10 5
4 38 14 4
6 23 7 6
7 27 7 6
2 44 11 5
6 32 15 4
7 16 15 4
0 5 19 3
20 42 8 6
24 28 8 6
21 32 16 4
35 39 9 6
33 38 22 3
11 19 5 8
(384 195)

Arvore 174
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
30 36 10 4
5 43 3 6
3 29 8 5
13 37 5 6
16 38 13 4
22 43 17 3
26 41 6 6
18 30 10 5
4 38 14 4
6 23 7 6
7 27 7 6
2 44 11 5
6 32 15 4
7 16 15 4
0 5 19 3
20 42 8 6
24 28 8 6
21 32 16 4
35 39 9 6
33 38 22 3
11 19 5 8
(392 193)

Arvore 175
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
30 36 10 4
5 43 3 6
3 29 8 5
12 22 5 6
13 37 5 6
16 38 13 4
26 41 6 6
18 30 10 5
4 38 14 4
6 23 7 6
7 27 7 6
2 44 11 5
6 32 15 4
7 16 15 4
0 5 19 3
20 42 8 6
24 28 8 6
21 32 16 4
35 39 9 6
33 38 22 3
19 25 21 4
(396 192)

Arvore 176
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
30 36 10 4
5 43 3 6
3 29 8 5
13 37 5 6
16 38 13 4
22 43 17 3
26 41 6 6
18 30 10 5
4 38 14 4
6 23 7 6
7 27 7 6
2 44 11 5
6 32 15 4
7 16 15 4
0 5 19 3
20 42 8 6
24 28 8 6
21 32 16 4
35 39 9 6
33 38 22 3
19 25 21 4
(408 189)

Arvore 177
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
23 36 14 3
5 43 3 6
3 29 8 5
12 22 5 6
13 37 5 6
16 38 13 4
26 41 6 6
18 30 10 5
4 38 14 4
6 23 7 6
7 27 7 6
2 44 11 5
6 32 15 4
7 16 15 4
0 5 19 3
20 42 8 6
24 28 8 6
21 32 16 4
35 39 9 6
33 38 22 3
19 25 21 4
(400 191)

Arvore 178
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
30 36 10 4
5 43 3 6
3 29 8 5
12 22 5 6
16 38 13 4
26 41 6 6
18 30 10 5
4 38 14 4
4 39 14 4
6 23 7 6
7 27 7 6
2 44 11 5
6 32 15 4
7 16 15 4
0 5 19 3
20 42 8 6
24 28 8 6
21 32 16 4
35 39 9 6
33 38 22 3
11 19 5 8
(389 194)

Arvore 179
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
11 14 10 3
20 25 7 4
14 39 11 3
31 44 11 3
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
15 31 6 5
23 29 6 5
3 17 10 4
14 37 10 4
23 36 14 3
5 43 3 6
3 29 8 5
12 22 5 6
13 37 5 6
16 38 13 4
26 41 6 6
4 38 14 4
6 23 7 6
7 27 7 6
2 44 11 5
6 32 15 4
7 16 15 4
9 18 15 4
0 5 19 3
20 42 8 6
24 28 8 6
21 32 16 4
35 39 9 6
33 38 22 3
19 25 21 4
(405 190)

Arvore 180
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
11 14 10 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
14 39 11 3
31 44 11 3
20 25 7 4
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
23 36 14 3
3 17 10 4
14 37 10 4
15 31 6 5
23 29 6 5
5 43 3 6
3 29 8 5
22 43 17 3
16 38 13 4
4 38 14 4
4 39 14 4
18 30 10 5
0 5 19 3
26 41 6 6
6 32 15 4
7 16 15 4
2 44 11 5
6 23 7 6
7 27 7 6
21 32 16 4
20 42 8 6
24 28 8 6
33 38 22 3
35 39 9 6
19 25 21 4
(421 186)

Arvore 181
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
11 14 10 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
14 39 11 3
31 44 11 3
20 25 7 4
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
23 36 14 3
3 17 10 4
14 37 10 4
15 31 6 5
23 29 6 5
5 43 3 6
22 43 17 3
12 17 13 4
16 38 13 4
13 37 5 6
4 38 14 4
18 30 10 5
0 5 19 3
26 41 6 6
6 32 15 4
7 16 15 4
2 44 11 5
6 23 7 6
7 27 7 6
21 32 16 4
20 42 8 6
24 28 8 6
33 38 22 3
35 39 9 6
19 25 21 4
(417 187)

Arvore 182
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
11 14 10 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
14 39 11 3
31 44 11 3
20 25 7 4
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
23 36 14 3
3 17 10 4
14 37 10 4
15 31 6 5
23 29 6 5
5 43 3 6
3 29 8 5
22 43 17 3
16 38 13 4
13 37 5 6
4 38 14 4
0 5 19 3
26 41 6 6
6 32 15 4
7 16 15 4
9 18 15 4
2 44 11 5
7 27 7 6
21 32 16 4
32 38 16 4
20 42 8 6
24 28 8 6
33 38 22 3
35 39 9 6
19 25 21 4
(426 185)

Arvore 183
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
11 14 10 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
14 39 11 3
31 44 11 3
20 25 7 4
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
23 36 14 3
3 17 10 4
14 37 10 4
15 31 6 5
23 29 6 5
5 43 3 6
22 43 17 3
12 17 13 4
16 38 13 4
4 38 14 4
4 39 14 4
0 5 19 3
18 30 10 5
6 32 15 4
7 16 15 4
26 41 6 6
2 44 11 5
21 32 16 4
32 38 16 4
7 27 7 6
20 42 8 6
24 28 8 6
33 38 22 3
35 39 9 6
19 25 21 4
(435 183)

Arvore 184
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
11 14 10 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
14 39 11 3
31 44 11 3
20 25 7 4
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
23 36 14 3
3 17 10 4
14 37 10 4
15 31 6 5
23 29 6 5
5 43 3 6
22 43 17 3
3 29 8 5
16 38 13 4
4 38 14 4
13 37 5 6
0 5 19 3
6 32 15 4
7 16 15 4
9 18 15 4
26 41 6 6
2 44 11 5
21 32 16 4
32 38 16 4
1 8 21 3
20 42 8 6
24 28 8 6
33 38 22 3
35 39 9 6
19 25 21 4
(440 182)

Arvore 185
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
11 14 10 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
14 39 11 3
31 44 11 3
20 25 7 4
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
23 36 14 3
3 17 10 4
14 37 10 4
15 31 6 5
23 29 6 5
22 43 17 3
5 43 3 6
12 17 13 4
16 38 13 4
4 38 14 4
4 39 14 4
0 5 19 3
18 30 10 5
6 32 15 4
7 16 15 4
26 41 6 6
2 44 11 5
21 32 16 4
32 38 16 4
1 8 21 3
33 38 22 3
20 42 8 6
24 28 8 6
35 39 9 6
19 25 21 4
(449 180)

Arvore 186
0 1 3 3
8 27 3 3
11 14 10 3
10 28 3 4
14 39 11 3
31 44 11 3
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
23 36 14 3
20 25 7 4
10 40 8 4
12 23 8 4
5 44 9 4
9 34 9 4
12 30 9 4
22 43 17 3
3 17 10 4
14 37 10 4
0 5 19 3
12 17 13 4
16 38 13 4
1 8 21 3
15 31 6 5
23 29 6 5
4 39 14 4
30 38 22 3
33 38 22 3
6 32 15 4
7 16 15 4
9 18 15 4
14 41 23 3
21 32 16 4
5 43 3 6
2 44 11 5
19 25 21 4
26 41 6 6
20 42 8 6
24 28 8 6
35 39 9 6
(469 177)

Arvore 187
0 1 3 3
8 27 3 3
11 14 10 3
14 39 11 3
31 44 11 3
10 28 3 4
23 39 5 4
23 36 14 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
10 40 8 4
12 23 8 4
22 43 17 3
5 44 9 4
9 34 9 4
12 30 9 4
3 17 10 4
14 37 10 4
0 5 19 3
1 8 21 3
12 17 13 4
16 38 13 4
30 38 22 3
33 38 22 3
4 38 14 4
23 29 6 5
14 41 23 3
6 32 15 4
7 16 15 4
9 18 15 4
15 44 15 4
21 32 16 4
2 44 11 5
5 43 3 6
19 25 21 4
26 41 6 6
39 42 16 5
24 28 8 6
35 39 9 6
(486 175)

Arvore 188
0 1 3 3
8 27 3 3
11 14 10 3
14 39 11 3
31 44 11 3
10 28 3 4
23 39 5 4
23 36 14 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
10 40 8 4
12 23 8 4
22 43 17 3
5 44 9 4
9 34 9 4
12 30 9 4
3 17 10 4
14 37 10 4
0 5 19 3
1 8 21 3
12 17 13 4
16 38 13 4
30 38 22 3
33 38 22 3
4 38 14 4
14 41 23 3
15 23 23 3
23 29 6 5
6 32 15 4
9 18 15 4
7 12 24 3
21 32 16 4
2 44 11 5
5 43 3 6
19 25 21 4
26 41 6 6
39 42 16 5
24 28 8 6
35 39 9 6
(503 173)

Arvore 189
0 1 3 3
8 27 3 3
11 14 10 3
14 39 11 3
31 44 11 3
23 36 14 3
22 43 17 3
10 28 3 4
0 5 19 3
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
1 8 21 3
20 25 7 4
30 38 22 3
33 38 22 3
10 40 8 4
12 23 8 4
14 41 23 3
15 23 23 3
9 34 9 4
12 30 9 4
7 12 24 3
8 34 24 3
3 17 10 4
14 37 10 4
12 17 13 4
16 38 13 4
4 38 14 4
6 32 15 4
9 18 15 4
21 32 16 4
18 29 18 4
19 25 21 4
5 42 25 4
2 44 11 5
18 26 17 5
5 43 3 6
20 35 22 5
24 28 8 6
(563 168)

Arvore 190
0 1 3 3
8 27 3 3
11 14 10 3
14 39 11 3
31 44 11 3
23 36 14 3
22 43 17 3
0 5 19 3
10 28 3 4
1 8 21 3
30 38 22 3
33 38 22 3
23 39 5 4
14 41 23 3
15 23 23 3
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
7 12 24 3
8 34 24 3
20 25 7 4
10 40 8 4
12 23 8 4
9 34 9 4
12 30 9 4
3 17 10 4
14 37 10 4
17 33 28 3
4 44 30 3
16 38 13 4
6 32 15 4
9 18 15 4
21 32 16 4
18 29 18 4
19 25 21 4
5 42 25 4
2 44 11 5
18 26 17 5
17 43 21 5
20 35 22 5
24 28 8 6
(612 165)

Arvore 191
0 1 3 3
8 27 3 3
11 14 10 3
14 39 11 3
31 44 11 3
23 36 14 3
