Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
49093
490.93
Total: 490.94
Suportadas = 72
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
26 40 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
1 28 10 19
23 37 18 12
15 37 15 15
13 24 14 16
9 15 13 17
37 47 11 19
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(690 694)

Arvore 36
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
26 40 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
24 28 19 11
23 37 18 12
15 37 15 15
13 24 14 16
9 15 13 17
37 47 11 19
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(699 686)

Arvore 37
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
10 30 16 12
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
6 38 12 16
26 40 11 17
33 48 14 15
24 28 19 11
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
13 24 14 16
9 39 19 12
18 41 19 12
42 44 19 12
9 15 13 17
20 32 17 14
8 18 16 15
14 16 21 11
27 38 21 11
32 47 14 17
24 42 19 13
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 42 10 25
7 44 24 14
(707 679)

Arvore 38
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
6 38 12 16
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 44 24 14
(721 668)

Arvore 39
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
26 31 14 10
3 44 10 13
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
1 6 12 14
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
38 45 18 11
19 38 14 14
31 47 14 14
4 25 10 17
6 38 12 16
24 28 19 11
26 40 11 17
23 37 18 12
33 48 14 15
25 36 12 17
9 39 19 12
18 41 19 12
42 44 19 12
15 37 15 15
4 34 11 18
22 27 11 18
13 24 14 16
14 16 21 11
27 38 21 11
20 32 17 14
9 15 13 17
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
0 7 28 11
5 27 24 14
(725 665)

Arvore 40
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
19 38 14 14
31 47 14 14
29 32 11 16
40 49 11 16
24 28 19 11
21 38 21 10
4 25 10 17
23 37 18 12
33 48 14 15
26 40 11 17
9 39 19 12
18 41 19 12
42 44 19 12
14 16 21 11
27 38 21 11
15 37 15 15
25 36 12 17
20 32 17 14
13 24 14 16
4 34 11 18
22 27 11 18
24 42 19 13
8 18 16 15
9 15 13 17
32 47 14 17
0 18 16 16
17 42 21 13
2 16 15 17
35 49 15 18
0 7 28 11
5 27 24 14
(734 659)

Arvore 41
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
24 28 19 11
19 38 14 14
31 47 14 14
21 38 21 10
29 32 11 16
40 49 11 16
23 37 18 12
4 25 10 17
9 39 19 12
18 41 19 12
42 44 19 12
33 48 14 15
14 16 21 11
27 38 21 11
26 40 11 17
15 37 15 15
20 32 17 14
25 36 12 17
24 42 19 13
13 24 14 16
8 18 16 15
4 34 11 18
22 27 11 18
0 15 23 11
32 47 14 17
17 42 21 13
0 18 16 16
2 16 15 17
35 49 15 18
0 7 28 11
5 27 24 14
(744 653)

Arvore 42
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
24 28 19 11
19 38 14 14
31 47 14 14
21 38 21 10
29 32 11 16
40 49 11 16
23 37 18 12
4 25 10 17
9 39 19 12
18 41 19 12
42 44 19 12
33 48 14 15
14 16 21 11
27 38 21 11
26 40 11 17
15 37 15 15
20 32 17 14
25 36 12 17
24 42 19 13
13 24 14 16
8 18 16 15
0 15 23 11
4 34 11 18
22 27 11 18
32 47 14 17
17 42 21 13
0 18 16 16
2 16 15 17
19 35 27 11
0 7 28 11
5 27 24 14
(756 646)

Arvore 43
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
24 28 19 11
21 38 21 10
19 38 14 14
31 47 14 14
23 37 18 12
29 32 11 16
40 49 11 16
4 25 10 17
9 39 19 12
18 41 19 12
42 44 19 12
14 16 21 11
27 38 21 11
33 48 14 15
26 40 11 17
15 37 15 15
20 32 17 14
24 42 19 13
26 36 19 13
13 24 14 16
0 15 23 11
8 18 16 15
4 34 11 18
22 27 11 18
17 42 21 13
32 47 14 17
0 18 16 16
2 16 15 17
19 35 27 11
0 7 28 11
5 27 24 14
(763 642)

Arvore 44
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
24 28 19 11
21 38 21 10
19 38 14 14
31 47 14 14
23 37 18 12
29 32 11 16
40 49 11 16
9 39 19 12
18 41 19 12
42 44 19 12
14 16 21 11
27 38 21 11
4 25 10 17
33 48 14 15
26 33 22 11
15 37 15 15
20 32 17 14
24 42 19 13
26 36 19 13
0 15 23 11
13 24 14 16
8 18 16 15
4 34 11 18
22 27 11 18
17 42 21 13
32 47 14 17
0 18 16 16
2 16 15 17
19 35 27 11
0 7 28 11
5 27 24 14
(774 636)

Arvore 45
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
1 6 12 14
21 38 21 10
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
29 32 11 16
40 49 11 16
26 33 22 11
33 48 14 15
4 25 10 17
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
9 15 13 17
22 27 11 18
0 18 16 16
32 47 14 17
19 35 27 11
2 16 15 17
7 13 30 10
5 27 24 14
(786 630)

Arvore 46
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
21 38 21 10
1 6 12 14
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
29 32 11 16
40 49 11 16
0 15 23 11
27 37 23 11
33 48 14 15
24 42 19 13
26 36 19 13
4 25 10 17
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
34 46 24 12
19 35 27 11
22 27 11 18
0 18 16 16
7 13 30 10
32 47 14 17
2 16 15 17
5 27 24 14
(797 625)

Arvore 47
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
21 38 21 10
46 49 14 13
24 28 19 11
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
19 38 14 14
31 47 14 14
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
0 15 23 11
27 37 23 11
29 32 11 16
40 49 11 16
33 48 14 15
24 42 19 13
26 36 19 13
20 32 17 14
4 25 10 17
8 18 16 15
17 42 21 13
13 24 14 16
34 46 24 12
19 35 27 11
7 13 30 10
29 47 28 11
22 27 11 18
0 18 16 16
2 16 15 17
5 27 24 14
(811 619)

Arvore 48
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
19 38 14 14
31 47 14 14
26 33 22 11
0 15 23 11
27 37 23 11
29 32 11 16
40 49 11 16
24 42 19 13
26 36 19 13
33 48 14 15
20 32 17 14
4 25 10 17
17 42 21 13
8 18 16 15
34 46 24 12
13 24 14 16
19 35 27 11
7 13 30 10
29 47 28 11
14 28 21 14
22 27 11 18
2 16 15 17
5 27 24 14
(816 617)

Arvore 49
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
19 38 14 14
31 47 14 14
26 33 22 11
0 15 23 11
27 37 23 11
29 32 11 16
40 49 11 16
24 42 19 13
26 36 19 13
33 48 14 15
20 32 17 14
4 25 10 17
17 42 21 13
8 18 16 15
34 46 24 12
19 35 27 11
13 24 14 16
7 13 30 10
29 47 28 11
14 28 21 14
22 26 24 13
2 16 15 17
5 27 24 14
(829 612)

Arvore 50
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
4 25 10 17
19 35 27 11
7 13 30 10
8 18 16 15
0 7 28 11
29 47 28 11
14 28 21 14
22 26 24 13
2 16 15 17
5 27 24 14
(843 607)

Arvore 51
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
19 35 27 11
25 49 27 11
7 13 30 10
8 18 16 15
0 7 28 11
29 47 28 11
14 28 21 14
22 26 24 13
2 16 15 17
5 27 24 14
(860 601)

Arvore 52
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
19 38 14 14
31 47 14 14
24 42 19 13
26 36 19 13
20 32 17 14
33 48 14 15
7 13 30 10
29 32 11 16
40 49 11 16
19 35 27 11
25 49 27 11
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
8 48 27 12
22 26 24 13
5 27 24 14
2 16 15 17
(866 599)

Arvore 53
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
19 38 14 14
31 47 14 14
24 42 19 13
26 36 19 13
20 32 17 14
7 13 30 10
33 48 14 15
19 35 27 11
25 49 27 11
29 32 11 16
40 49 11 16
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
8 48 27 12
22 26 24 13
5 27 24 14
35 43 31 12
(882 594)

Arvore 54
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
1 6 12 14
19 37 27 10
31 47 14 14
7 13 30 10
24 42 19 13
26 36 19 13
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
33 48 14 15
29 32 11 16
40 49 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(895 590)

Arvore 55
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
24 42 19 13
26 36 19 13
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
33 48 14 15
23 40 26 12
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(910 586)

Arvore 56
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
3 44 10 13
24 28 19 11
0 24 15 12
10 30 16 12
21 49 12 13
14 16 21 11
27 38 21 11
26 33 22 11
23 37 18 12
46 49 14 13
15 33 27 10
19 37 27 10
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
1 6 12 14
7 13 30 10
31 47 14 14
3 28 27 11
19 35 27 11
25 49 27 11
26 36 19 13
28 39 32 10
0 7 28 11
29 47 28 11
17 42 21 13
20 32 17 14
11 26 30 11
23 40 26 12
8 48 27 12
29 32 11 16
22 26 24 13
8 18 16 15
35 43 31 12
5 27 24 14
(946 577)

Arvore 57
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
3 44 10 13
24 28 19 11
0 24 15 12
10 30 16 12
21 49 12 13
14 16 21 11
27 38 21 11
26 33 22 11
23 37 18 12
15 33 27 10
19 37 27 10
46 49 14 13
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
1 6 12 14
7 13 30 10
3 28 27 11
19 35 27 11
25 49 27 11
31 47 14 14
28 39 32 10
26 36 19 13
0 7 28 11
29 47 28 11
17 42 21 13
11 26 30 11
20 32 17 14
23 40 26 12
8 48 27 12
22 26 24 13
10 32 33 11
8 18 16 15
35 43 31 12
5 27 24 14
(968 572)

Arvore 58
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
8 18 16 15
35 43 31 12
5 27 24 14
(977 570)

Arvore 59
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
8 18 16 15
1 2 90 0
5 27 24 14
(1036 558)

Arvore 60
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
21 38 21 10
0 4 16 11
2 43 11 12
38 45 18 11
11 48 13 12
24 28 19 11
14 41 14 12
0 24 15 12
3 44 10 13
14 16 21 11
27 38 21 11
10 30 16 12
15 33 27 10
19 37 27 10
26 33 22 11
21 49 12 13
27 37 23 11
23 37 18 12
0 21 24 11
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
28 39 32 10
3 28 27 11
19 35 27 11
25 49 27 11
1 6 12 14
0 7 28 11
29 47 28 11
12 19 23 12
26 36 19 13
11 26 30 11
23 40 26 12
17 42 21 13
1 2 90 0
8 48 27 12
20 32 17 14
10 32 33 11
22 26 24 13
16 27 36 11
5 27 24 14
(1066 552)

Arvore 61
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
21 38 21 10
34 39 10 12
0 4 16 11
2 43 11 12
38 45 18 11
11 48 13 12
24 28 19 11
14 41 14 12
0 24 15 12
14 16 21 11
27 38 21 11
15 33 27 10
19 37 27 10
3 44 10 13
10 30 16 12
26 33 22 11
27 37 23 11
21 49 12 13
23 37 18 12
0 21 24 11
7 13 30 10
9 39 19 12
18 41 19 12
42 44 19 12
1 2 90 0
28 39 32 10
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
12 19 23 12
1 6 12 14
11 26 30 11
26 36 19 13
23 40 26 12
17 42 21 13
8 48 27 12
10 32 33 11
20 32 17 14
22 26 24 13
16 27 36 11
5 10 47 10
(1089 548)

Arvore 62
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
21 38 21 10
0 4 16 11
1 2 90 0
34 39 10 12
2 43 11 12
38 45 18 11
24 28 19 11
11 48 13 12
15 33 27 10
19 37 27 10
14 41 14 12
14 16 21 11
27 38 21 11
0 24 15 12
26 33 22 11
10 30 16 12
27 37 23 11
7 13 30 10
3 44 10 13
0 21 24 11
23 37 18 12
27 49 32 10
28 39 32 10
9 39 19 12
18 41 19 12
42 44 19 12
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
12 19 23 12
11 26 30 11
1 6 12 14
26 36 19 13
23 40 26 12
10 32 33 11
8 48 27 12
10 17 41 10
16 27 36 11
20 32 17 14
22 26 24 13
5 10 47 10
(1129 542)

Arvore 63
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
1 2 90 0
30 47 13 11
21 38 21 10
0 4 16 11
34 39 10 12
38 45 18 11
2 43 11 12
24 28 19 11
15 33 27 10
19 37 27 10
11 48 13 12
14 16 21 11
27 38 21 11
14 41 14 12
26 33 22 11
0 24 15 12
7 13 30 10
27 37 23 11
10 30 16 12
0 21 24 11
3 44 10 13
27 49 32 10
28 39 32 10
23 37 18 12
9 39 19 12
18 41 19 12
42 44 19 12
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
11 26 30 11
12 19 23 12
10 32 33 11
23 40 26 12
26 36 19 13
1 6 12 14
10 17 41 10
8 48 27 12
16 25 43 10
22 26 24 13
20 32 17 14
5 10 47 10
(1136 541)

Arvore 64
1 2 90 0
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
21 38 21 10
30 47 13 11
0 4 16 11
15 33 27 10
19 37 27 10
38 45 18 11
24 28 19 11
34 39 10 12
2 43 11 12
7 13 30 10
14 16 21 11
27 38 21 11
26 33 22 11
11 48 13 12
27 49 32 10
28 39 32 10
27 37 23 11
14 41 14 12
0 21 24 11
0 24 15 12
10 30 16 12
3 28 27 11
19 35 27 11
25 49 27 11
23 37 18 12
0 7 28 11
29 47 28 11
9 39 19 12
18 41 19 12
42 44 19 12
3 44 10 13
11 26 30 11
10 17 41 10
12 19 23 12
10 32 33 11
16 25 43 10
23 40 26 12
8 48 27 12
26 36 19 13
5 10 47 10
6 45 48 10
22 26 24 13
20 32 17 14
(1172 537)

Arvore 65
1 2 90 0
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
21 38 21 10
30 47 13 11
0 4 16 11
15 33 27 10
19 37 27 10
38 45 18 11
24 28 19 11
34 39 10 12
7 13 30 10
2 43 11 12
14 16 21 11
27 38 21 11
26 33 22 11
27 49 32 10
28 39 32 10
11 48 13 12
27 37 23 11
14 41 14 12
0 21 24 11
0 24 15 12
10 30 16 12
3 28 27 11
19 35 27 11
25 49 27 11
23 37 18 12
0 7 28 11
29 47 28 11
9 39 19 12
18 41 19 12
42 44 19 12
3 44 10 13
11 26 30 11
10 17 41 10
12 19 23 12
10 32 33 11
16 25 43 10
23 40 26 12
8 48 27 12
5 10 47 10
30 36 38 11
6 45 48 10
22 26 24 13
20 32 17 14
(1191 535)

Arvore 66
1 2 90 0
0 1 10 10
33 46 11 10
26 31 14 10
21 38 21 10
1 33 11 11
12 30 11 11
30 47 13 11
15 33 27 10
19 37 27 10
0 4 16 11
38 45 18 11
7 13 30 10
24 28 19 11
27 49 32 10
28 39 32 10
14 16 21 11
27 38 21 11
34 39 10 12
26 33 22 11
2 43 11 12
27 37 23 11
0 21 24 11
11 48 13 12
14 41 14 12
0 24 15 12
3 28 27 11
19 35 27 11
25 49 27 11
10 30 16 12
0 7 28 11
29 47 28 11
23 37 18 12
10 17 41 10
11 26 30 11
9 39 19 12
18 41 19 12
42 44 19 12
16 25 43 10
3 44 10 13
10 32 33 11
12 26 33 11
5 10 47 10
6 45 48 10
23 40 26 12
30 36 38 11
8 48 27 12
22 26 24 13
20 32 17 14
(1201 534)

Arvore 67
1 2 90 0
0 1 10 10
33 46 11 10
26 31 14 10
21 38 21 10
1 33 11 11
12 30 11 11
30 47 13 11
15 33 27 10
19 37 27 10
0 4 16 11
7 13 30 10
38 45 18 11
27 49 32 10
28 39 32 10
24 28 19 11
14 16 21 11
27 38 21 11
26 33 22 11
27 37 23 11
34 39 10 12
0 21 24 11
2 43 11 12
11 48 13 12
3 28 27 11
19 35 27 11
25 49 27 11
14 41 14 12
10 17 41 10
0 7 28 11
29 47 28 11
0 24 15 12
10 30 16 12
16 25 43 10
11 26 30 11
0 9 31 11
23 37 18 12
18 41 19 12
42 44 19 12
10 32 33 11
12 26 33 11
5 10 47 10
6 45 48 10
3 44 10 13
30 36 38 11
23 40 26 12
8 48 27 12
18 22 36 12
20 32 17 14
(1225 532)

Arvore 68
1 2 90 0
0 1 10 10
33 46 11 10
26 31 14 10
21 38 21 10
1 33 11 11
12 30 11 11
15 33 27 10
19 37 27 10
30 47 13 11
7 13 30 10
0 4 16 11
27 49 32 10
28 39 32 10
38 45 18 11
24 28 19 11
14 16 21 11
27 38 21 11
26 33 22 11
27 37 23 11
0 21 24 11
34 39 10 12
10 17 41 10
2 43 11 12
3 28 27 11
19 35 27 11
25 49 27 11
16 25 43 10
0 7 28 11
29 47 28 11
11 48 13 12
2 41 44 10
11 26 30 11
0 24 15 12
0 9 31 11
10 30 16 12
5 10 47 10
6 45 48 10
10 32 33 11
12 26 33 11
23 37 18 12
18 41 19 12
42 44 19 12
30 36 38 11
1 42 40 11
23 40 26 12
8 48 27 12
18 22 36 12
20 32 17 14
(1285 528)

Arvore 69
1 2 90 0
0 1 10 10
33 46 11 10
26 31 14 10
21 38 21 10
1 33 11 11
12 30 11 11
15 33 27 10
19 37 27 10
30 47 13 11
7 13 30 10
0 4 16 11
27 49 32 10
28 39 32 10
38 45 18 11
24 28 19 11
14 16 21 11
27 38 21 11
26 33 22 11
