Fim da primeira fase ... 
0
contador = 10
it = 0
85 69 ( 6131) 
164 61 ( 6131) 
164 61 ( 6131) 
164 61 ( 6131) 
174 60 ( 6132) 
95 68 ( 6132) 
95 68 ( 6132) 
95 68 ( 6132) 
95 68 ( 6132) 
95 68 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
95 68 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
95 68 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
95 68 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
95 68 ( 6132) 
174 60 ( 6132) 
174 60 ( 6132) 
95 68 ( 6132) 
184 59 ( 6133) 
66 71 ( 6137) 
66 71 ( 6137) 
66 71 ( 6137) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
76 70 ( 6138) 
155 62 ( 6138) 
76 70 ( 6138) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
86 69 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
165 61 ( 6139) 
96 68 ( 6140) 
175 60 ( 6140) 
96 68 ( 6140) 
96 68 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
96 68 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
96 68 ( 6140) 
96 68 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
175 60 ( 6140) 
96 68 ( 6140) 
185 59 ( 6141) 
185 59 ( 6141) 
67 71 ( 6145) 
67 71 ( 6145) 
67 71 ( 6145) 
67 71 ( 6145) 
67 71 ( 6145) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
156 62 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
156 62 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
156 62 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
156 62 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
156 62 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
156 62 ( 6146) 
77 70 ( 6146) 
77 70 ( 6146) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
87 69 ( 6147) 
166 61 ( 6147) 
87 69 ( 6147) 
176 60 ( 6148) 
176 60 ( 6148) 
97 68 ( 6148) 
176 60 ( 6148) 
97 68 ( 6148) 
97 68 ( 6148) 
97 68 ( 6148) 
176 60 ( 6148) 
176 60 ( 6148) 
176 60 ( 6148) 
176 60 ( 6148) 
176 60 ( 6148) 
97 68 ( 6148) 
176 60 ( 6148) 
176 60 ( 6148) 
176 60 ( 6148) 
68 71 ( 6153) 
68 71 ( 6153) 
68 71 ( 6153) 
68 71 ( 6153) 
68 71 ( 6153) 
68 71 ( 6153) 
68 71 ( 6153) 
68 71 ( 6153) 
68 71 ( 6153) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
157 62 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
78 70 ( 6154) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
88 69 ( 6155) 
167 61 ( 6155) 
167 61 ( 6155) 
98 68 ( 6156) 
98 68 ( 6156) 
98 68 ( 6156) 
177 60 ( 6156) 
98 68 ( 6156) 
177 60 ( 6156) 
177 60 ( 6156) 
98 68 ( 6156) 
177 60 ( 6156) 
177 60 ( 6156) 
177 60 ( 6156) 
98 68 ( 6156) 
98 68 ( 6156) 
177 60 ( 6156) 
69 71 ( 6161) 
69 71 ( 6161) 
69 71 ( 6161) 
69 71 ( 6161) 
69 71 ( 6161) 
69 71 ( 6161) 
69 71 ( 6161) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
158 62 ( 6162) 
79 70 ( 6162) 
158 62 ( 6162) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
89 69 ( 6163) 
168 61 ( 6163) 
178 60 ( 6164) 
99 68 ( 6164) 
178 60 ( 6164) 
99 68 ( 6164) 
178 60 ( 6164) 
178 60 ( 6164) 
178 60 ( 6164) 
178 60 ( 6164) 
99 68 ( 6164) 
178 60 ( 6164) 
178 60 ( 6164) 
70 71 ( 6169) 
70 71 ( 6169) 
70 71 ( 6169) 
70 71 ( 6169) 
70 71 ( 6169) 
70 71 ( 6169) 
70 71 ( 6169) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
159 62 ( 6170) 
80 70 ( 6170) 
80 70 ( 6170) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
90 69 ( 6171) 
169 61 ( 6171) 
179 60 ( 6172) 
179 60 ( 6172) 
100 68 ( 6172) 
100 68 ( 6172) 
179 60 ( 6172) 
150 63 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
71 71 ( 6177) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
160 62 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
81 70 ( 6178) 
160 62 ( 6178) 
160 62 ( 6178) 
81 70 ( 6178) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
91 69 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
170 61 ( 6179) 
180 60 ( 6180) 
180 60 ( 6180) 
72 71 ( 6185)  terminou de analisar T
Fim da segunda fase ... 
3
0.03
Total: 0.03
Suportadas = 10
Nao suportadas = 16
TOTAL DE SOLUCOES = 26

SUPORTADAS: 

Arvore 1
0 2 0 94
0 1 6 6
5 8 6 6
4 9 6 7
0 9 6 10
0 5 6 14
1 7 6 15
3 4 7 8
6 8 7 14
(50 174)

Arvore 2
0 1 6 6
5 8 6 6
4 9 6 7
0 9 6 10
0 5 6 14
1 7 6 15
2 8 7 8
3 4 7 8
6 8 7 14
(57 88)

Arvore 3
0 1 6 6
5 8 6 6
4 9 6 7
0 9 6 10
2 8 7 8
3 4 7 8
0 5 6 14
1 7 6 15
3 6 8 10
(58 84)

Arvore 4
0 1 6 6
5 8 6 6
4 9 6 7
0 9 6 10
2 8 7 8
3 4 7 8
3 5 8 7
1 7 6 15
3 6 8 10
(60 77)

Arvore 5
0 1 6 6
5 8 6 6
4 9 6 7
2 8 7 8
3 4 7 8
3 5 8 7
0 9 6 10
3 6 8 10
7 9 10 8
(64 70)

Arvore 6
0 1 6 6
5 8 6 6
4 9 6 7
3 8 9 6
2 8 7 8
3 4 7 8
0 9 6 10
7 9 10 8
3 6 8 10
(65 69)

Arvore 7
0 1 6 6
5 8 6 6
4 9 6 7
3 8 9 6
2 8 7 8
3 4 7 8
7 9 10 8
0 9 6 10
6 9 14 7
(71 66)

Arvore 8
0 1 6 6
5 8 6 6
3 8 9 6
4 9 6 7
2 8 7 8
3 4 7 8
6 9 14 7
7 9 10 8
1 9 15 8
(80 64)

Arvore 9
0 1 6 6
5 8 6 6
3 8 9 6
4 9 6 7
3 9 14 7
6 9 14 7
2 8 7 8
7 9 10 8
1 9 15 8
(87 63)

Arvore 10
1 2 94 0
0 1 6 6
5 8 6 6
3 8 9 6
4 9 6 7
3 9 14 7
6 9 14 7
2 8 7 8
7 9 10 8
(166 55)


NAO SUPORTADAS: 
Arvore 11
0 1 6 6
5 8 6 6
4 9 6 7
0 9 6 10
1 7 6 15
2 8 7 8
3 4 7 8
