Fim da primeira fase ... 
0
contador = 9
it = 0
130 142 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
130 142 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
130 142 ( 11892) 
130 142 ( 11892) 
114 216 ( 11892) 
130 142 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
130 142 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
114 216 ( 11892) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
127 156 ( 11894) 
111 230 ( 11894) 
111 230 ( 11894) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
129 147 ( 11898) 
113 221 ( 11898) 
113 221 ( 11898) 
129 147 ( 11898) 
126 161 ( 11900) 
126 161 ( 11900) 
115 212 ( 11902) 
115 212 ( 11902) 
115 212 ( 11902) 
115 212 ( 11902) 
115 212 ( 11902) 
131 138 ( 11902) 
115 212 ( 11902) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
112 226 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
128 152 ( 11904) 
112 226 ( 11904) 
130 143 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
130 143 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
130 143 ( 11908) 
130 143 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
130 143 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
114 217 ( 11908) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
111 231 ( 11910) 
111 231 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
127 157 ( 11910) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
113 222 ( 11914) 
129 148 ( 11914) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
131 139 ( 11918) 
131 139 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
115 213 ( 11918) 
131 139 ( 11918) 
131 139 ( 11918) 
131 139 ( 11918) 
115 213 ( 11918) 
131 139 ( 11918) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
112 227 ( 11920) 
128 153 ( 11920) 
128 153 ( 11920) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
130 144 ( 11924) 
114 218 ( 11924) 
114 218 ( 11924) 
130 144 ( 11924) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
127 158 ( 11926) 
111 232 ( 11926) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
113 223 ( 11930) 
129 149 ( 11930) 
129 149 ( 11930) 
113 223 ( 11930) 
115 214 ( 11934) 
115 214 ( 11934) 
131 140 ( 11934) 
131 140 ( 11934) 
115 214 ( 11934) 
115 214 ( 11934) 
131 140 ( 11934) 
115 214 ( 11934) 
115 214 ( 11934) 
115 214 ( 11934) 
115 214 ( 11934) 
115 214 ( 11934) 
115 214 ( 11934) 
115 214 ( 11934) 
131 140 ( 11934) 
115 214 ( 11934) 
128 154 ( 11936) 
112 228 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
112 228 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
112 228 ( 11936) 
112 228 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
112 228 ( 11936) 
128 154 ( 11936) 
112 228 ( 11936) 
128 154 ( 11936) 
112 228 ( 11936) 
128 154 ( 11936) 
112 228 ( 11936) 
112 228 ( 11936) 
112 228 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
112 228 ( 11936) 
112 228 ( 11936) 
112 228 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
128 154 ( 11936) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
114 219 ( 11940) 
130 145 ( 11940) 
114 219 ( 11940) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
127 159 ( 11942) 
116 210 ( 11944) 
116 210 ( 11944) 
116 210 ( 11944) 
116 210 ( 11944) 
116 210 ( 11944) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
129 150 ( 11946) 
113 224 ( 11946) 
113 224 ( 11946) 
115 215 ( 11950) 
115 215 ( 11950) 
131 141 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
131 141 ( 11950) 
131 141 ( 11950) 
115 215 ( 11950) 
131 141 ( 11950) 
115 215 ( 11950) 
131 141 ( 11950) 
115 215 ( 11950) 
131 141 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
131 141 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
131 141 ( 11950) 
131 141 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
131 141 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
115 215 ( 11950) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
112 229 ( 11952) 
128 155 ( 11952) 
112 229 ( 11952) 
112 229 ( 11952) 
112 229 ( 11952) 
128 155 ( 11952) 
112 229 ( 11952) 
128 155 ( 11952) 
112 229 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
112 229 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
112 229 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
112 229 ( 11952) 
112 229 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
112 229 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
128 155 ( 11952) 
